CustomerID	Gender	FirstName	LastName	EmailPromotion	city	country	lat	long
3478	Female 	Sophia	Evans	1	Meridian	USA	43.61	-116.4
3479	Female 	Grant	Pal	0	Detroit	USA	42.38	-83.1
3480	Female 	Mary	Evans	1	Warner Robins	USA	32.61	-83.63
3481	Female 	Courtney	Evans	1	Tacoma	USA	47.25	-122.46
3482	Female 	Jenna	Evans	0	Tucson	USA	32.2	-110.89
3483	Female 	Jordan	Evans	0	Las Vegas	USA	36.21	-115.22
3484	Female 	Sierra	Evans	2	Franklin	USA	35.93	-86.84
3485	Female 	Mackenzie	Evans	0	El Monte	USA	34.07	-118.03
3486	Female 	Grant	Goel	1	Houston	USA	29.77	-95.39
3487	Female 	Gabriella	Evans	1	San Antonio	USA	29.46	-98.51
3488	Female 	Sara	Evans	0	Rochester	USA	43.17	-77.62
3489	Female 	Jan	Evans	0	Durham	USA	35.98	-78.91
3490	Female 	Katelyn	Evans	0	Omaha	USA	41.26	-96.01
3491	Female 	Savannah	Evans	0	Los Angeles	USA	34.11	-118.41
3492	Female 	Allison	Evans	0	Torrance	USA	33.83	-118.34
3493	Female 	Andrea	Evans	0	MacLean	USA	38.94	-77.18
3494	Female 	Cindy	Edwards	0	New York	USA	40.67	-73.94
3495	Female 	Jennifer	Edwards	0	Pembroke Pines	USA	26.01	-80.34
3496	Female 	Kaitlyn	Edwards	2	Texas City	USA	29.41	-94.96
3497	Female 	Morgan	Edwards	2	Metairie	USA	30	-90.18
3498	Female 	Isabella	Edwards	2	Milwaukee	USA	43.06	-87.97
3499	Female 	Natalie	Edwards	0	Bakersfield	USA	35.36	-119
3500	Female 	Sydney	Edwards	2	Charlotte	USA	35.2	-80.83
3501	Female 	Amanda	Edwards	0	Laguna	USA	38.42	-121.42
3502	Female 	Stephanie	Edwards	1	North Charleston	USA	32.91	-80.04
3503	Female 	Maria	Edwards	1	Hanford	USA	36.33	-119.65
3504	Female 	Brendan	Lal	0	Fort Worth	USA	32.75	-97.34
3505	Female 	Gabrielle	Edwards	0	Bridgeport	USA	41.19	-73.2
3506	Female 	Sophia	Edwards	0	New York	USA	40.67	-73.94
3507	Female 	Mary	Edwards	2	Los Angeles	USA	34.11	-118.41
3508	Female 	Brendan	Pal	0	Green Bay	USA	44.52	-87.99
3509	Female 	Courtney	Edwards	2	Colton	USA	34.06	-117.32
3510	Female 	Brendan	Chande	1	San Clemente	USA	33.45	-117.61
3511	Female 	Jenna	Edwards	0	Tucson	USA	32.2	-110.89
3512	Female 	Jordan	Edwards	2	Grand Prairie	USA	32.69	-97.02
3513	Female 	Sierra	Edwards	0	San Jose	USA	37.3	-121.85
3514	Female 	Gabriella	Edwards	0	North Fort Myers	USA	26.71	-81.89
3515	Female 	Sara	Edwards	0	Newton	USA	42.33	-71.21
3516	Female 	Jan	Edwards	0	Seattle	USA	47.62	-122.35
3517	Female 	Katelyn	Edwards	2	Lewisville	USA	33.04	-96.98
3518	Female 	Savannah	Edwards	0	Los Angeles	USA	34.11	-118.41
3519	Female 	Andrea	Edwards	1	Santa Rosa	USA	38.45	-122.7
3520	Female 	Chloe	Collins	0	Lee's Summit	USA	38.92	-94.38
3521	Female 	Julia	Collins	2	New York	USA	40.67	-73.94
3522	Female 	Kaitlyn	Collins	2	Deltona	USA	28.91	-81.21
3523	Female 	Morgan	Collins	2	Tacoma	USA	47.25	-122.46
3524	Female 	Isabella	Collins	2	Oakland	USA	37.77	-122.22
3525	Female 	Brad	Yuan	0	Rochester	USA	43.17	-77.62
3526	Female 	Brad	Kumar	0	New York	USA	40.67	-73.94
3527	Female 	Brad	Lal	0	Reno	USA	39.54	-119.82
3528	Female 	Sydney	Collins	0	Alhambra	USA	34.08	-118.13
3529	Female 	Katherine	Collins	1	Hanford	USA	36.33	-119.65
3530	Female 	Stephanie	Collins	2	Falmouth	USA	41.55	-70.6
3531	Female 	Brad	Oliver	0	Brick	USA	40.06	-74.11
3532	Female 	Maria	Collins	0	Houston	USA	29.77	-95.39
3533	Female 	Gabrielle	Collins	2	San Antonio	USA	29.46	-98.51
3534	Female 	Joan	Collins	1	Los Angeles	USA	34.11	-118.41
3535	Female 	Madeline	Collins	0	Casas Adobes	USA	32.32	-110.99
3536	Female 	Mary	Collins	0	Huntersville	USA	35.41	-80.86
3537	Female 	Amber	Collins	1	Riverside	USA	33.94	-117.4
3538	Female 	Jenna	Collins	0	Muncie	USA	40.2	-85.39
3539	Female 	Jordan	Collins	1	Rancho Cucamonga	USA	34.12	-117.57
3540	Female 	Bailey	Collins	0	Santa Clara	USA	37.37	-121.97
3541	Female 	Mackenzie	Collins	0	Houston	USA	29.77	-95.39
3542	Female 	Sara	Collins	2	Tulsa	USA	36.13	-95.92
3543	Female 	Jada	Collins	0	Los Angeles	USA	34.11	-118.41
3544	Female 	Katelyn	Collins	1	Dallas	USA	32.79	-96.77
3545	Female 	Savannah	Collins	0	Los Angeles	USA	34.11	-118.41
3546	Female 	Kaylee	Collins	0	West Covina	USA	34.05	-117.91
3547	Female 	Bailey	Stewart	1	New York	USA	40.67	-73.94
3548	Female 	Mackenzie	Stewart	0	Miami	USA	25.78	-80.21
3549	Female 	Janet	Stewart	1	Buena Park	USA	33.86	-118
3550	Female 	Katelyn	Stewart	1	Wayne	USA	40.95	-74.25
3551	Female 	Jaime	Luo	0	Racine	USA	42.73	-87.81
3552	Female 	Savannah	Stewart	0	Sandwich	USA	41.76	-70.5
3553	Female 	Kaylee	Stewart	2	Huntersville	USA	35.41	-80.86
3554	Female 	Catherine	Stewart	0	San Jose	USA	37.3	-121.85
3555	Female 	Danielle	Stewart	2	Wilkes-Barre	USA	41.25	-75.88
3556	Female 	Jaime	Pal	0	Palmdale	USA	34.61	-118.09
3557	Female 	Alexa	Stewart	0	New York	USA	40.67	-73.94
3558	Female 	Caitlin	Stewart	2	Henderson	USA	36.03	-115
3559	Female 	Michelle	Stone	0	Tampa	USA	27.96	-82.48
3560	Female 	Jaime	Chander	0	Jacksonville	USA	30.33	-81.66
3561	Female 	Kimberly	Stewart	0	New York	USA	40.67	-73.94
3562	Female 	Shelby	Stewart	0	Athens-Clarke	USA	33.95	-83.39
3563	Female 	Jaime	Rai	0	New York	USA	40.67	-73.94
3564	Female 	Erin	Stewart	1	Murray	USA	40.65	-111.89
3565	Female 	Jade	Stewart	0	New Orleans	USA	30.07	-89.93
3566	Female 	Jaime	Goel	0	Los Angeles	USA	34.11	-118.41
3567	Female 	Angela	Stewart	0	New York	USA	40.67	-73.94
3568	Female 	Jaime	Becker	0	Indianapolis	USA	39.78	-86.15
3569	Female 	Arianna	Stewart	0	Dearborn Heights	USA	42.33	-83.27
3570	Female 	Paige	Stewart	0	New York	USA	40.67	-73.94
3571	Female 	Faith	Stewart	0	Chula Vista	USA	32.63	-117.04
3572	Female 	Riley	Stewart	0	Greeley	USA	40.42	-104.74
3573	Female 	Bailey	Sanchez	0	Orlando	USA	28.5	-81.37
3574	Female 	Mackenzie	Sanchez	2	Philadelphia	USA	40.01	-75.13
3575	Female 	Jada	Sanchez	0	Bridgewater	USA	41.99	-70.97
3576	Female 	Katelyn	Sanchez	0	New York	USA	40.67	-73.94
3577	Female 	Savannah	Sanchez	0	Oakland	USA	37.77	-122.22
3578	Female 	Kaylee	Sanchez	1	Elizabeth	USA	40.67	-74.19
3579	Female 	Andrea	Sanchez	0	Columbia	USA	34.04	-80.89
3580	Female 	Danielle	Sanchez	0	New York	USA	40.67	-73.94
3581	Female 	Zoe	Sanchez	0	New York	USA	40.67	-73.94
3582	Female 	Alexa	Sanchez	2	Boynton Beach	USA	26.53	-80.08
3583	Female 	Ariana	Sanchez	0	Los Angeles	USA	34.11	-118.41
3584	Female 	Raul	Jai	0	Medford	USA	42.34	-122.85
3585	Female 	Brooke	Sanchez	0	Valdosta	USA	30.85	-83.28
3586	Female 	Kimberly	Sanchez	0	Syracuse	USA	43.04	-76.14
3587	Female 	Makayla	Sanchez	1	Jacksonville	USA	30.33	-81.66
3588	Female 	Erin	Sanchez	1	Gaithersburg	USA	39.14	-77.22
3589	Female 	Jade	Sanchez	2	Bridgeport	USA	41.19	-73.2
3590	Female 	Alexandria	Sanchez	1	Coral Springs	USA	26.27	-80.26
3591	Female 	Alexandra	Roberts	2	Richmond	USA	37.53	-77.47
3592	Female 	Raul	Goel	0	Rancho Palos Verdes	USA	33.76	-118.36
3593	Female 	Sydney	Roberts	0	Meriden	USA	41.54	-72.8
3594	Female 	Katherine	Roberts	0	Virginia Beach	USA	36.74	-76.04
3595	Female 	Stephanie	Roberts	0	New York	USA	40.67	-73.94
3596	Female 	Hailey	Roberts	0	Lawton	USA	34.6	-98.42
3597	Female 	Maria	Roberts	2	Edina	USA	44.89	-93.36
3598	Female 	Darrell	Xie	1	Riverside	USA	33.94	-117.4
3599	Female 	Sophia	Roberts	2	Chicago	USA	41.84	-87.68
3600	Female 	Mary	Roberts	0	Rancho Palos Verdes	USA	33.76	-118.36
3601	Female 	Jenna	Roberts	0	North Las Vegas	USA	36.27	-115.14
3602	Female 	Sierra	Roberts	0	Syracuse	USA	43.04	-76.14
3603	Female 	Bailey	Roberts	0	Waltham	USA	42.39	-71.24
3604	Female 	Sara	Roberts	1	Tallahassee	USA	30.46	-84.28
3605	Female 	Jada	Roberts	0	Victorville	USA	34.52	-117.33
3606	Female 	Katelyn	Roberts	0	North Highlands	USA	38.67	-121.38
3607	Female 	Savannah	Roberts	0	Anaheim	USA	33.84	-117.87
3608	Female 	Kaylee	Roberts	0	Durham	USA	35.98	-78.91
3609	Female 	Allison	Roberts	1	Durham	USA	35.98	-78.91
3610	Female 	Andrea	Roberts	1	Flint	USA	43.02	-83.69
3611	Female 	Chloe	Turner	1	Sterling Heights	USA	42.58	-83.03
3612	Female 	Judith	Turner	0	Chino Hills	USA	33.97	-117.75
3613	Female 	Jennifer	Turner	0	Chicago	USA	41.84	-87.68
3614	Female 	Kaitlyn	Turner	0	Everett	USA	47.96	-122.2
3615	Female 	Natalie	Turner	1	Mesquite	USA	32.77	-96.6
3616	Female 	Kristi	Munoz	0	Nashville	USA	36.17	-86.78
3617	Female 	Alexandra	Turner	2	Miami	USA	25.78	-80.21
3618	Female 	Kristi	Romero	0	Turlock	USA	37.5	-120.85
3619	Female 	Kristi	Navarro	0	Simi Valley	USA	34.26	-118.75
3620	Female 	Katherine	Turner	0	Sparks	USA	39.54	-119.74
3621	Female 	Kristi	Torres	0	Garden Grove	USA	33.78	-117.96
3622	Female 	Pieter	Uittenbogaard	0	Boston	USA	42.34	-71.02
3623	Female 	Hailey	Turner	0	New York	USA	40.67	-73.94
3624	Female 	Gabrielle	Turner	1	Sugar Land	USA	29.62	-95.62
3625	Female 	Haley	Turner	0	Lawrence	USA	38.96	-95.26
3626	Female 	Madeline	Turner	0	San Antonio	USA	29.46	-98.51
3627	Female 	Sophia	Turner	1	Raleigh	USA	35.82	-78.66
3628	Female 	Amber	Turner	0	Canton	USA	42.31	-83.48
3629	Female 	Jordan	Turner	0	Everett	USA	47.96	-122.2
3630	Female 	Bailey	Turner	0	Colorado Springs	USA	38.86	-104.76
3631	Female 	Gabriella	Turner	0	El Cajon	USA	32.8	-116.96
3632	Female 	Janet	Turner	1	Waterford	USA	42.66	-83.39
3633	Female 	Allison	Turner	1	Anchorage	USA	61.18	-149.19
3634	Female 	Chloe	Phillips	2	Miami	USA	25.78	-80.21
3635	Female 	Julia	Phillips	1	Charlotte	USA	35.2	-80.83
3636	Female 	Jennifer	Phillips	2	Brockton	USA	42.08	-71.03
3637	Female 	Kaitlyn	Phillips	2	San Buenaventura	USA	34.27	-119.26
3638	Female 	Morgan	Phillips	1	New York	USA	40.67	-73.94
3639	Female 	Isabella	Phillips	2	Greenville	USA	35.6	-77.37
3640	Female 	Sydney	Phillips	0	Redford	USA	42.39	-83.29
3641	Female 	Katherine	Phillips	0	Minneapolis	USA	44.96	-93.27
3642	Female 	Amanda	Phillips	1	Covina	USA	34.09	-117.88
3643	Female 	Gilbert	Raji	2	Houston	USA	29.77	-95.39
3644	Female 	Hailey	Phillips	0	Hamilton	USA	40.09	-74.39
3645	Female 	Maria	Phillips	0	Fountainbleau	USA	25.77	-80.35
3646	Female 	Rebecca	Phillips	2	Cheyenne	USA	41.15	-104.79
3647	Female 	Madeline	Phillips	2	Houston	USA	29.77	-95.39
3648	Female 	Sophia	Phillips	0	Lincoln	USA	38.89	-121.3
3649	Female 	Mary	Phillips	2	Shreveport	USA	32.47	-93.8
3650	Female 	Amber	Phillips	0	Crystal Lake	USA	42.23	-88.33
3651	Female 	Courtney	Phillips	0	Burlington	USA	36.08	-79.45
3652	Female 	Jenna	Phillips	0	San Jose	USA	37.3	-121.85
3653	Female 	Jordan	Phillips	0	Waterbury	USA	41.56	-73.04
3654	Female 	Sierra	Phillips	1	East Providence	USA	41.8	-71.36
3655	Female 	Gilbert	Ferrier	1	San Jose	USA	37.3	-121.85
3656	Female 	Bailey	Phillips	0	Port Charlotte	USA	26.99	-82.11
3657	Female 	Gabriella	Phillips	0	Longmont	USA	40.17	-105.11
3658	Female 	Sara	Phillips	1	Santa Rosa	USA	38.45	-122.7
3659	Female 	Jada	Phillips	0	Montgomery	USA	32.35	-86.28
3660	Female 	Katelyn	Phillips	2	New York	USA	40.67	-73.94
3661	Female 	Ebony	Gutierrez	0	New York	USA	40.67	-73.94
3662	Female 	Savannah	Phillips	1	Escondido	USA	33.14	-117.07
3663	Female 	Carol	Torres	0	Philadelphia	USA	40.01	-75.13
3664	Female 	Allison	Phillips	0	Austin	USA	30.31	-97.75
3665	Female 	Ebony	Gill	0	Glendale	USA	34.18	-118.25
3666	Female 	Julia	Campbell	0	Fresno	USA	36.78	-119.79
3667	Female 	Jennifer	Campbell	2	Norwalk	USA	33.91	-118.08
3668	Female 	Ebony	Blanco	2	Temple	USA	31.1	-97.36
3669	Female 	Carol	Serrano	0	New York	USA	40.67	-73.94
3670	Female 	Morgan	Campbell	1	Lakeland	USA	28.04	-81.96
3671	Female 	Alexandra	Campbell	0	New York	USA	40.67	-73.94
3672	Female 	Sydney	Campbell	0	San Antonio	USA	29.46	-98.51
3673	Female 	Amanda	Campbell	0	Pearland	USA	29.56	-95.28
3674	Female 	Stephanie	Campbell	0	San Jose	USA	37.3	-121.85
3675	Female 	Maria	Campbell	1	New York	USA	40.67	-73.94
3676	Female 	Rebecca	Campbell	1	Deltona	USA	28.91	-81.21
3677	Female 	Madeline	Campbell	0	New York	USA	40.67	-73.94
3678	Female 	Sophia	Campbell	1	San Antonio	USA	29.46	-98.51
3679	Female 	Amber	Campbell	0	New York	USA	40.67	-73.94
3680	Female 	Courtney	Campbell	0	Los Angeles	USA	34.11	-118.41
3681	Female 	Jenna	Campbell	1	Durham	USA	35.98	-78.91
3682	Female 	Jordan	Campbell	0	Lynchburg	USA	37.4	-79.19
3683	Female 	Sierra	Campbell	0	Fairfield	USA	38.25	-122.04
3684	Female 	Mackenzie	Campbell	1	New York	USA	40.67	-73.94
3685	Female 	Sara	Campbell	0	Georgetown	USA	30.65	-97.69
3686	Female 	Jada	Campbell	2	Hillsboro	USA	45.53	-122.94
3687	Female 	Katelyn	Campbell	2	Port Charlotte	USA	26.99	-82.11
3688	Female 	Savannah	Campbell	1	Wilmington	USA	34.21	-77.91
3689	Female 	Kaylee	Campbell	0	Los Angeles	USA	34.11	-118.41
3690	Female 	Allison	Campbell	1	Alexandria	USA	38.82	-77.09
3691	Female 	Chloe	Parker	0	Compton	USA	33.89	-118.23
3692	Female 	Kaitlyn	Parker	0	San Buenaventura	USA	34.27	-119.26
3693	Female 	Isabella	Parker	2	Newark	USA	40.72	-74.17
3694	Female 	Alexandra	Parker	1	Tucson	USA	32.2	-110.89
3695	Female 	Sydney	Parker	0	Casas Adobes	USA	32.32	-110.99
3696	Female 	Hailey	Parker	2	The Hammocks	USA	25.67	-80.44
3697	Female 	Gabrielle	Parker	0	Yakima	USA	46.59	-120.53
3698	Female 	Deanna	Alonso	1	San Jose	USA	37.3	-121.85
3699	Female 	Rebecca	Parker	2	New York	USA	40.67	-73.94
3700	Female 	Sophia	Parker	1	Pembroke Pines	USA	26.01	-80.34
3701	Female 	Mary	Parker	2	Pensacola	USA	30.44	-87.19
3702	Female 	Courtney	Parker	0	Philadelphia	USA	40.01	-75.13
3703	Female 	Jenna	Parker	0	Atlantic City	USA	39.38	-74.45
3704	Female 	Deanna	Torres	1	Jacksonville	USA	30.33	-81.66
3705	Female 	Sierra	Parker	0	Long Beach	USA	33.79	-118.16
3706	Female 	Bailey	Parker	2	New York	USA	40.67	-73.94
3707	Female 	Deanna	Gill	0	Houston	USA	29.77	-95.39
3708	Female 	Sara	Parker	0	Oak Park	USA	41.89	-87.79
3709	Female 	Jada	Parker	2	San Bernardino	USA	34.14	-117.29
3710	Female 	Deanna	Vazquez	2	New York	USA	40.67	-73.94
3711	Female 	Katelyn	Parker	0	Napa	USA	38.3	-122.3
3712	Female 	Savannah	Parker	0	Reno	USA	39.54	-119.82
3713	Female 	Deanna	Blanco	1	Houston	USA	29.77	-95.39
3714	Female 	Allison	Parker	0	New York	USA	40.67	-73.94
3715	Female 	Maria	Gonzalez	1	New York	USA	40.67	-73.94
3716	Female 	Gabrielle	Gonzalez	0	Chicago	USA	41.84	-87.68
3717	Female 	Haley	Gonzalez	2	Plano	USA	33.05	-96.75
3718	Female 	Rebekah	Kapoor	2	Florissant	USA	38.8	-90.32
3719	Female 	Rebecca	Gonzalez	2	San Antonio	USA	29.46	-98.51
3720	Female 	Sophia	Gonzalez	0	Buffalo	USA	42.89	-78.86
3721	Female 	Rebekah	Kovár	1	Austin	USA	30.31	-97.75
3722	Female 	Mary	Gonzalez	1	Miami	USA	25.78	-80.21
3723	Female 	Courtney	Gonzalez	0	Atlantic City	USA	39.38	-74.45
3724	Female 	Jenna	Gonzalez	0	Lowell	USA	42.64	-71.32
3725	Female 	Jordan	Gonzalez	0	Los Angeles	USA	34.11	-118.41
3726	Female 	Rebekah	Srini	2	Racine	USA	42.73	-87.81
3727	Female 	Rebekah	Sara	0	Placentia	USA	33.88	-117.85
3728	Female 	Sierra	Gonzalez	0	San Antonio	USA	29.46	-98.51
3729	Female 	Bailey	Gonzalez	0	San Antonio	USA	29.46	-98.51
3730	Female 	Mackenzie	Gonzalez	2	New York	USA	40.67	-73.94
3731	Female 	Sara	Gonzalez	1	Austin	USA	30.31	-97.75
3732	Female 	Katelyn	Gonzalez	1	Suffolk	USA	36.7	-76.64
3733	Female 	Allison	Gonzalez	0	Rancho Cordova	USA	38.6	-121.3
3734	Female 	Andrea	Gonzalez	2	Detroit	USA	42.38	-83.1
3735	Female 	Chloe	Nelson	0	Gardena	USA	33.89	-118.3
3736	Female 	Morgan	Nelson	1	Manhattan	USA	39.19	-96.59
3737	Female 	Isabella	Nelson	2	Las Vegas	USA	36.21	-115.22
3738	Female 	Alexandra	Nelson	1	Tucson	USA	32.2	-110.89
3739	Female 	Arturo	Lin	0	Odessa	USA	31.87	-102.35
3740	Female 	Amanda	Nelson	2	Rogers	USA	36.33	-94.13
3741	Female 	Stephanie	Nicholls	2	Houston	USA	29.77	-95.39
3742	Female 	Rebekah	Ruiz	0	Charlotte	USA	35.2	-80.83
3743	Female 	Maria	Oliver	0	Union City	USA	40.77	-74.03
3744	Female 	Rebecca	Nicholls	2	Mesa	USA	33.42	-111.74
3745	Female 	Madeline	Nelson	1	New York	USA	40.67	-73.94
3746	Female 	Amber	Nelson	0	Dubuque	USA	42.5	-90.69
3747	Female 	Courtney	Nelson	0	Columbus	USA	39.99	-82.99
3748	Female 	Jenna	Nelson	0	Lewisville	USA	33.04	-96.98
3749	Female 	Rebekah	Navarro	0	Clarksville	USA	36.56	-87.35
3750	Female 	Mackenzie	Nelson	0	Grand Rapids	USA	42.96	-85.66
3751	Female 	Gabriella	Nelson	0	Chino	USA	34.01	-117.69
3752	Female 	Jada	Nelson	0	Tacoma	USA	47.25	-122.46
3753	Female 	Katelyn	Nelson	0	Greensboro	USA	36.08	-79.83
3754	Female 	Kaylee	Nelson	1	Stamford	USA	41.1	-73.55
3755	Female 	Chloe	Carter	0	Lakewood	USA	39.7	-105.11
3756	Female 	Rebekah	Sandberg	0	Napa	USA	38.3	-122.3
3757	Female 	Julia	Carter	0	San Jose	USA	37.3	-121.85
3758	Female 	Jennifer	Carter	1	Raleigh	USA	35.82	-78.66
3759	Female 	Kaitlyn	Carter	1	Duxbury	USA	42.04	-70.67
3760	Female 	Isabella	Carter	2	Columbia	USA	39.2	-76.86
3761	Female 	Carolyn	Chandra	0	Minneapolis	USA	44.96	-93.27
3762	Female 	Natalie	Carter	0	Chicago	USA	41.84	-87.68
3763	Female 	Carolyn	Van	0	Fort Worth	USA	32.75	-97.34
3764	Female 	Alexandra	Carter	2	Memphis	USA	35.11	-90.01
3765	Female 	Amanda	Carter	0	Hendersonville	USA	36.29	-86.6
3766	Female 	Hailey	Carter	0	Philadelphia	USA	40.01	-75.13
3767	Female 	Maria	Carter	0	Saint Petersburg	USA	59.93	-82.64
3768	Female 	Joan	Carter	0	Vancouver	USA	45.63	-122.64
3769	Female 	Carolyn	Prasad	0	Nashville	USA	36.17	-86.78
3770	Female 	Courtney	Carter	1	New Haven	USA	41.31	-72.92
3771	Female 	Arturo	Lu	2	San Rafael	USA	37.98	-122.51
3772	Female 	Carolyn	Subram	0	New York	USA	40.67	-73.94
3773	Female 	Jordan	Carter	0	Chicago	USA	41.84	-87.68
3774	Female 	Sierra	Carter	2	Bridgeport	USA	41.19	-73.2
3775	Female 	Mackenzie	Carter	1	Birmingham	USA	33.53	-86.8
3776	Female 	Gabriella	Carter	2	Bossier City	USA	32.52	-93.66
3777	Female 	Sara	Carter	2	Port Orange	USA	29.11	-81.01
3778	Female 	Jada	Carter	1	Peoria	USA	33.69	-112.24
3779	Female 	Katelyn	Carter	2	Erie	USA	42.13	-80.09
3780	Female 	Kaylee	Carter	2	Garland	USA	32.91	-96.63
3781	Female 	Allison	Carter	1	Miami	USA	25.78	-80.21
3782	Female 	Chloe	Mitchell	0	Buffalo	USA	42.89	-78.86
3783	Female 	Jennifer	Mitchell	0	Arden-Arcade	USA	38.6	-121.38
3784	Female 	Morgan	Mitchell	2	Las Vegas	USA	36.21	-115.22
3785	Female 	Isabella	Mitchell	0	Carlsbad	USA	33.12	-117.29
3786	Female 	Natalie	Mitchell	0	Jacksonville	USA	30.33	-81.66
3787	Female 	Sydney	Mitchell	0	New York	USA	40.67	-73.94
3788	Female 	Katherine	Mitchell	1	Lynwood	USA	33.92	-118.2
3789	Female 	Amanda	Mitchell	0	Dale City	USA	38.65	-77.34
3790	Female 	Hailey	Mitchell	0	South Valley	USA	35.01	-106.68
3791	Female 	Gabrielle	Mitchell	0	The Woodlands	USA	30.16	-95.49
3792	Female 	Haley	Mitchell	0	Alexandria	USA	38.82	-77.09
3793	Female 	Rebecca	Mitchell	0	Hutchinson	USA	38.07	-97.91
3794	Female 	Madeline	Mitchell	0	Fort Lauderdale	USA	26.14	-80.14
3795	Female 	Mary	Mitchell	0	Santa Rosa	USA	38.45	-122.7
3796	Female 	Amber	Mitchell	0	Saint Louis	USA	38.64	-90.24
3797	Female 	Courtney	Mitchell	1	Oklahoma City	USA	35.47	-97.51
3798	Female 	Jenna	Mitchell	1	Kissimmee	USA	28.3	-81.41
3799	Female 	Gabriella	Mitchell	2	Seattle	USA	47.62	-122.35
3800	Female 	Sara	Mitchell	1	Pawtucket	USA	41.87	-71.37
3801	Female 	Carolyn	Carlson	0	Tucson	USA	32.2	-110.89
3802	Female 	Jada	Mitchell	0	Worcester	USA	42.27	-71.81
3803	Female 	Carolyn	Sanz	0	Oakland	USA	37.77	-122.22
3804	Female 	Allison	Mitchell	0	Sparks	USA	39.54	-119.74
3805	Female 	Chloe	Perez	0	Surprise	USA	33.66	-112.47
3806	Female 	Morgan	Perez	1	Bel Air South	USA	39.5	-76.32
3807	Female 	Natalie	Perez	2	Springfield	USA	42.12	-72.54
3808	Female 	Alexandra	Perez	0	Hattiesburg	USA	31.31	-89.31
3809	Female 	Stephanie	Perez	2	Auburn	USA	47.3	-122.21
3810	Female 	Hailey	Perez	0	Warwick	USA	41.7	-71.42
3811	Female 	Maria	Perez	0	Chino	USA	34.01	-117.69
3812	Female 	Gabrielle	Perez	0	Santa Ana	USA	33.74	-117.88
3813	Female 	Rebecca	Perez	0	New York	USA	40.67	-73.94
3814	Female 	Madeline	Perez	1	Towson	USA	39.4	-76.62
3815	Female 	Sophia	Perez	0	Houston	USA	29.77	-95.39
3816	Female 	Mary	Perez	1	Wilmington	USA	34.21	-77.91
3817	Female 	Jenna	Perez	0	Louisville	USA	38.22	-85.74
3818	Female 	Sierra	Perez	0	Escondido	USA	33.14	-117.07
3819	Female 	Gabriella	Perez	2	Jacksonville	USA	30.33	-81.66
3820	Female 	Sara	Perez	0	New York	USA	40.67	-73.94
3821	Female 	Jada	Perez	0	West Orange	USA	40.79	-74.26
3822	Female 	Marie	Gonzalez	2	Norfolk	USA	36.92	-76.24
3823	Female 	Katelyn	Perez	2	Las Cruces	USA	32.34	-106.76
3824	Female 	Kaylee	Perez	1	Mesquite	USA	32.77	-96.6
3825	Female 	Allison	Perez	0	Amarillo	USA	35.2	-101.82
3826	Female 	Andrea	Perez	0	San Antonio	USA	29.46	-98.51
3827	Female 	Chloe	Roberts	0	Virginia Beach	USA	36.74	-76.04
3828	Female 	Julia	Roberts	0	Oklahoma City	USA	35.47	-97.51
3829	Female 	Isabella	Roberts	2	San Marcos	USA	33.14	-117.17
3830	Female 	Sophia	Hill	1	New York	USA	40.67	-73.94
3831	Female 	Mary	Hill	0	Gastonia	USA	35.25	-81.17
3832	Female 	Marie	Diaz	0	San Jose	USA	37.3	-121.85
3833	Female 	Amber	Hill	0	New York	USA	40.67	-73.94
3834	Female 	Courtney	Hill	2	Pawtucket	USA	41.87	-71.37
3835	Female 	Jenna	Hill	0	Grand Rapids	USA	42.96	-85.66
3836	Female 	Jordan	Hill	0	Santa Rosa	USA	38.45	-122.7
3837	Female 	Sierra	Hill	1	MacKinney	USA	33.2	-96.65
3838	Female 	Bailey	Hill	1	Madison	USA	43.08	-89.39
3839	Female 	Sara	Hill	0	New York	USA	40.67	-73.94
3840	Female 	Marie	Navarro	0	Anderson	USA	40.09	-85.69
3841	Female 	Jan	Hill	0	Galveston	USA	29.3	-94.81
3842	Female 	Savannah	Hill	0	New York	USA	40.67	-73.94
3843	Female 	Damien	Hu	0	San Antonio	USA	29.46	-98.51
3844	Female 	Andrea	Hill	0	Pinellas Park	USA	27.86	-82.71
3845	Female 	Chloe	Scott	0	Seattle	USA	47.62	-122.35
3846	Female 	Jennifer	Scott	0	New York	USA	40.67	-73.94
3847	Female 	Morgan	Scott	0	Ellicott City	USA	39.27	-76.83
3848	Female 	Isabella	Scott	2	Milwaukee	USA	43.06	-87.97
3849	Female 	Natalie	Scott	0	San Antonio	USA	29.46	-98.51
3850	Female 	Alexandra	Scott	0	New York	USA	40.67	-73.94
3851	Female 	Sydney	Scott	1	Rochester	USA	43.17	-77.62
3852	Female 	Katherine	Scott	0	Escondido	USA	33.14	-117.07
3853	Female 	Amanda	Scott	1	Riverside	USA	33.94	-117.4
3854	Female 	Stephanie	Scott	0	Milford	USA	41.23	-73.06
3855	Female 	Carol	Scott	1	Austin	USA	30.31	-97.75
3856	Female 	Maria	Scott	1	Los Angeles	USA	34.11	-118.41
3857	Female 	Madeline	Scott	0	New York	USA	40.67	-73.94
3858	Female 	Sophia	Scott	0	New York	USA	40.67	-73.94
3859	Female 	Mary	Scott	0	San Antonio	USA	29.46	-98.51
3860	Female 	Darren	Chandra	1	Spring Hill	USA	28.48	-82.56
